Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
586786318,,,0,1,1,0,1,1,1,1,1,0,0,0.000007,53,0.000142,1,1239,0,0
838967257934016515,,,0,3,3,0,3,3,1,1,1,0,0,0.001103,53,0.000142,1,1240,0,0
945922447,,,0,1,1,0,1,1,1,1,1,0,0,0.000007,53,0.000142,1,1241,0,0
408442694,,,0,1,1,0,1,1,1,1,1,0,0,0,45,0.000142,46,1243,0,0
cesseiva,,,1,0,1,1,0,1,0,0,0,0,0,0,45,0.000262,46,1242,0,0.004405
258081766,,,0,3,3,0,3,3,1,1,1,0,0,0.037817,134,0.000142,1,1245,0,0
changeworld2,,,1,0,1,1,0,1,0,0,0,0,0.002022,0,134,0.000182,1,1244,0,0.004405
chat_atkins,,,2,0,2,2,0,2,0,0,0,0,0.000069,0,72,0.000232,1,850,0,0.008811
4697136559,,,0,2,2,0,2,2,1,1,1,0,0,0.000004,72,0.000142,1,1247,0,0
cherubimu,,,1,0,1,1,0,1,0,0,0,0,0.000015,0,53,0.000172,1,920,0,0.004405
chrisboppel,,,2,0,2,2,0,2,0,0,0,0,0,0,53,0.000262,1,556,0,0.008811
3586587142,,,0,2,2,0,2,2,1,1,1,0,0,0.000009,53,0.000142,1,1248,0,0
701893008288038912,,,0,1,1,0,1,1,1,1,1,0,0,0,46,0.000142,47,1250,0,0
chrisdrocla,,,2,0,2,2,0,2,0,0,0,0,0,0,46,0.000382,47,1249,0,0.008811
724869004511350784,,,0,1,1,0,1,1,1,1,1,0,0,0,46,0.000142,47,1251,0,0
59528923,,,0,1,1,0,1,1,1,1,1,0,0,0,47,0.000142,48,1253,0,0
christian_henne,,,1,0,1,1,0,1,0,0,0,0,0,0,47,0.000262,48,1252,0,0.004405
christianwilp,,,1,0,1,1,0,1,0,0,0,0,0.000001,0,78,0.000202,1,105,0,0.004405
865134828437504001,,,0,1,1,0,1,1,1,1,1,0,0,0,48,0.000142,49,1255,0,0
christophgiesa,,,1,0,1,1,0,1,0,0,0,0,0,0,48,0.000262,49,1254,0,0.004405
1037134387,,,0,2,2,0,2,2,1,1,1,0,0,0.000009,53,0.000142,1,1257,0,0
christophmause,,,9,0,9,9,0,9,0,0,0,0,0,0,53,0.001165,1,1256,0,0.039648
1256954707,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1258,0,0
16808099,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1259,0,0
2443895924,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1260,0,0
417912697,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1261,0,0
4321206317,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1262,0,0
45100720,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1263,0,0
478002207,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1264,0,0
792702911054745601,,,0,1,1,0,1,1,1,1,1,0,0,0,53,0.000142,1,1265,0,0
135138848,,,0,2,2,0,2,2,1,1,1,0,0,0,188,0.000142,1,1267,0,0
chriszim,,,2,0,2,2,0,2,0,0,0,0,0,0,188,0.000322,1,1266,0,0.008811
18168510,,,0,1,1,0,1,1,1,1,1,0,0,0,188,0.000142,1,1268,0,0
816187841516478464,,,0,4,4,0,4,4,1,1,1,0,0,0.000118,53,0.000142,1,1272,0,0
ciffi,,,1,0,1,1,0,1,0,0,0,0,0.000006,0,53,0.000172,1,1271,0,0.004405
23049172,,,0,1,1,0,1,1,1,1,1,0,0,0.000019,78,0.000142,1,1273,0,0
claudihammer,,,4,0,4,4,0,4,0,0,0,0,0.00035,0,78,0.00028,1,174,0,0.017621
47765829,,,0,1,1,0,1,1,1,1,1,0,0,0,49,0.000142,50,1275,0,0
cm2111,,,1,0,1,1,0,1,0,0,0,0,0,0,49,0.000262,50,1274,0,0.004405
248673249,,,0,2,2,0,2,2,1,1,1,0,0,0.000195,78,0.000142,1,1277,0,0
confluentesinfo,,,5,0,5,6,0,6,0,0,0,0,0.003509,0,78,0.000494,1,251,0,0.022026
827259867341524992,,,0,1,1,0,2,2,1,1,1,0,0,0.000188,78,0.000142,1,1278,0,0
872891650862964738,,,0,3,3,0,3,3,1,1,1,0,0,0.000195,78,0.000142,1,1280,0,0
895599401481019393,,,0,1,1,0,1,1,1,1,1,0,0,0.000188,78,0.000142,1,1281,0,0
conni_moehring,,,6,0,6,6,0,6,0,0,0,0,0.000072,0,53,0.000596,1,461,0,0.026432
24040647,,,0,2,2,0,2,2,1,1,1,0,0,0.000012,53,0.000142,1,1282,0,0
248833404,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,53,0.000142,1,1283,0,0
370596350,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,53,0.000142,1,1284,0,0
4846306072,,,0,1,1,0,1,1,1,1,1,0,0,0.000004,53,0.000142,1,1285,0,0
countup,,,1,0,1,1,0,1,0,0,0,0,0.000019,0,78,0.000157,1,371,0,0.004405
883061911188844544,,,0,1,1,0,1,1,1,1,1,0,0,0,50,0.000142,51,1287,0,0
crisgnesutta,,,1,0,1,1,0,1,0,0,0,0,0,0,50,0.000262,51,1286,0,0.004405
cro_spock,,,1,0,1,1,0,1,0,0,0,0,0.002274,0,134,0.000159,1,316,0,0.004405
26518099,,,0,1,1,0,1,1,1,1,1,0,0,0,51,0.000142,52,1289,0,0
ctautz,,,1,0,1,1,0,1,0,0,0,0,0,0,51,0.000262,52,1288,0,0.004405
904409696844615684,,,0,1,1,0,1,1,1,1,1,0,0,0,52,0.000142,53,1291,0,0
cwerghb,,,1,0,1,1,0,1,0,0,0,0,0,0,52,0.000262,53,1290,0,0.004405
2438180688,,,0,1,1,0,1,1,1,1,1,0,0,0.00057,134,0.000142,1,1292,0,0
d3rsu,,,10,0,10,10,0,10,0,0,0,0,0.010654,0,134,0.000836,1,349,0,0.044053
280030679,,,0,1,1,0,1,1,1,1,1,0,0,0.00057,134,0.000142,1,1293,0,0
3036137385,,,0,4,4,0,4,4,1,1,1,0,0,0.042951,134,0.000142,1,1294,0,0
357641120,,,0,4,4,0,4,4,1,1,1,0,0,0.044793,134,0.000142,1,1295,0,0
793462721719201792,,,0,5,5,0,8,8,1,1,1,0,0,0.058201,134,0.000142,1,1296,0,0
811574410935205888,,,0,2,2,0,2,2,1,1,1,0,0,0.000983,134,0.000142,1,1297,0,0
895641769508872192,,,0,1,1,0,1,1,1,1,1,0,0,0.00057,134,0.000142,1,1298,0,0
904373399711092736,,,0,2,2,0,2,2,1,1,1,0,0,0.011292,134,0.000142,1,1299,0,0
911439306,,,0,1,1,0,1,1,1,1,1,0,0,0.00057,134,0.000142,1,1300,0,0
139490774,,,0,4,4,0,5,5,1,1,1,0,0,0.001557,78,0.000142,1,1302,0,0
dabornhoeft,,,4,0,4,5,0,5,0,0,0,0,0.000239,0,78,0.000412,1,184,0,0.017621
179030163,,,0,1,1,0,2,2,1,1,1,0,0,0.000013,78,0.000142,1,1303,0,0
713163268081238016,,,0,1,1,0,1,1,1,1,1,0,0,0.000013,78,0.000142,1,1304,0,0
1361415758,,,0,5,5,0,5,5,1,1,1,0,0,0.000001,53,0.000142,1,1309,0,0
daen_foster,,,1,0,1,1,0,1,0,0,0,0,0,0,53,0.000166,1,1308,0,0.004405
194007666,,,0,4,4,0,4,4,1,1,1,0,0,0.000163,53,0.000142,1,1311,0,0
dagrimminger,,,1,0,1,1,0,1,0,0,0,0,0.000009,0,53,0.000172,1,1310,0,0.004405
dana_heide,,,7,0,7,8,0,8,0,0,0,0,0.000125,0,53,0.000796,1,99,0,0.030837
292974901,,,0,1,1,0,1,1,1,1,1,0,0,0.000007,53,0.000142,1,1312,0,0
310198956,,,0,1,1,0,1,1,1,1,1,0,0,0.000007,53,0.000142,1,1313,0,0
393330855,,,0,1,1,0,1,1,1,1,1,0,0,0.000007,53,0.000142,1,1314,0,0
473230881,,,0,1,1,0,1,1,1,1,1,0,0,0.000007,53,0.000142,1,1315,0,0
5776022,,,0,1,1,0,2,2,1,1,1,0,0,0.000007,53,0.000142,1,1316,0,0
danielakluckert,,,6,0,6,8,0,8,0,0,0,0,0.000636,0,78,0.000335,1,183,0,0.026432
712355753814839297,,,0,3,3,0,3,3,1,1,1,0,0,0.000354,78,0.000142,1,1317,0,0
910423228383940609,,,0,4,4,0,7,7,1,1,1,0,0,0.000559,78,0.000142,1,1318,0,0
1280439986,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1319,0,0
danke_tegel,,,38,0,38,44,0,44,0,0,0,0,0.002089,0,53,0.003519,1,455,0,0.167401
1384922461,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1320,0,0
14066393,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1321,0,0
1425265488,,,0,2,2,0,2,2,1,1,1,0,0,0.000163,53,0.000142,1,1322,0,0
1465551830,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1323,0,0
1470724682,,,0,1,1,0,2,2,1,1,1,0,0,0.000112,53,0.000142,1,1324,0,0
1473089604,,,0,1,1,0,2,2,1,1,1,0,0,0.000112,53,0.000142,1,1325,0,0
1871239782,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1326,0,0
19103864,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1327,0,0
191395406,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1328,0,0
199200448,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1329,0,0
