Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum
269935168,,,0,1,1,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,21725
269978564,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21726
2700525012,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21727
270111320,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21728
270251203,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21729
270451856,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21730
27099213,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21731
271870748,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21732
27202130,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21733
2726897104,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21734
2728836195,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21735
2734274038,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21736
273818537,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21737
2740213265,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21738
2741913704,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21739
2741983973,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21740
274400425,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21741
274964324,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21742
2751955185,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21743
275747095,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21744
2759116443,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21745
2759124442,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21746
275938165,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21747
2760619062,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21748
2760711172,,,0,2,2,0,3,3,1,1,1,0,0,0.000038,294,0.000021,0,21749
2767894894,,,0,4,4,0,4,4,1,1,1,0,0,0.000067,294,0.000021,0,21750
2772893146,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21751
278405948,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21752
2786913496,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21753
278697060,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21754
2787683601,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21755
27883670,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21756
2789139965,,,0,1,1,0,4,4,1,1,1,0,0,0.000037,294,0.000021,0,21757
27928368,,,0,2,2,0,2,2,1,1,1,0,0,0.000042,294,0.000021,0,21758
2793997332,,,0,2,2,0,2,2,1,1,1,0,0,0.000051,294,0.000021,0,21759
2794585708,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21760
279468305,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21761
2798990687,,,0,2,2,0,2,2,1,1,1,0,0,0.000051,294,0.000021,0,21762
2800047122,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21763
2804511597,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21764
2806109374,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21765
2807949934,,,0,2,2,0,2,2,1,1,1,0,0,0.000057,294,0.000021,0,21766
2808607659,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21767
2809268638,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21768
2810223667,,,0,3,3,0,3,3,1,1,1,0,0,0.000051,294,0.000021,0,21769
281615824,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21770
2818696577,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21771
2819597375,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21772
2821259092,,,0,2,2,0,2,2,1,1,1,0,0,0.000106,294,0.000021,0,21773
2822069647,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21774
2824538907,,,0,1,1,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,21775
282483166,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21776
2834668690,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21777
2838505565,,,0,1,1,0,5,5,1,1,1,0,0,0.000037,294,0.000021,0,21778
28400383,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21779
284169380,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21780
28514508,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21781
28529082,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21782
28639288,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21783
2872583007,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21784
2872645091,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21785
2872880475,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21786
2876880845,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21787
2879379242,,,0,2,2,0,3,3,1,1,1,0,0,0.000064,294,0.000021,0,21788
2885088664,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21789
2893314953,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21790
2899620712,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21791
2902169584,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21792
29031170,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21793
291013642,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21794
2913061971,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21795
2913564556,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21796
291413293,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21797
29169820,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21798
2921266828,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21799
2921342301,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21800
2921977437,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21801
29306786,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21802
2935548437,,,0,3,3,0,3,3,1,1,1,0,0,0.000112,294,0.000021,0,21803
2936116005,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21804
2936741104,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21805
2939383793,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21806
2939491427,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21807
2939715681,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21808
2942467287,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21809
2949059098,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21810
2950657421,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21811
2956934207,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21812
2957642849,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21813
2960032672,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21814
2960691893,,,0,3,3,0,3,3,1,1,1,0,0,0.000056,294,0.000021,0,21815
296385063,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21816
2964678111,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21817
2965188490,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21818
2965891919,,,0,2,2,0,2,2,1,1,1,0,0,0.000049,294,0.000021,0,21819
2967365403,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21820
2968388427,,,0,1,1,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,21821
2970406319,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21822
2970643049,,,0,2,2,0,2,2,1,1,1,0,0,0.000051,294,0.000021,0,21823
2984082395,,,0,2,2,0,2,2,1,1,1,0,0,0.000064,294,0.000021,0,21824
2985997077,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21825
2986248748,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21826
2989046098,,,0,2,2,0,2,2,1,1,1,0,0,0.000049,294,0.000021,0,21827
299727963,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21828
2997768731,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21829
2998349092,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21830
2999760299,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21831
3003738819,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21832
300412098,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21833
3005775767,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21834
3010597301,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21835
3013111715,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21836
3014833421,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21837
301539284,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21838
3043538676,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21839
3048028640,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21840
3053440974,,,0,1,1,0,5,5,1,1,1,0,0,0.000037,294,0.000021,0,21841
3055886740,,,0,1,1,0,5,5,1,1,1,0,0,0.000037,294,0.000021,0,21842
3062491287,,,0,1,1,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,21843
3065011864,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21844
3066049779,,,0,1,1,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,21845
3073354235,,,0,1,1,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,21846
3074978327,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21847
308932619,,,0,2,2,0,2,2,1,1,1,0,0,0.000041,294,0.000021,0,21848
3091795251,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21849
3097938179,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21850
31088892,,,0,1,1,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,21851
3111095704,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21852
3126567569,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21853
313122677,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21854
3133390468,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21855
313380548,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21856
314090786,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21857
3149449487,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21858
3157547069,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21859
316043002,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21860
316344626,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21861
3184672517,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21862
319530308,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21863
319844193,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21864
3201818771,,,0,2,2,0,2,2,1,1,1,0,0,0.000051,294,0.000021,0,21865
3202905443,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21866
3224100465,,,0,1,1,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,21867
3225275044,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21868
323204102,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21869
3233691666,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21870
3234157880,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21871
3236470781,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21872
3244866533,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21873
3246145534,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21874
3248400592,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21875
325098246,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21876
3254657181,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21877
327583341,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21878
329097876,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21879
3292906237,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21880
329611336,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21881
329773491,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21882
3298244105,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21883
329831564,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21884
3303108581,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21885
3304974406,,,0,3,3,0,4,4,1,1,1,0,0,0.000055,294,0.000021,0,21886
3309401277,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21887
3312323962,,,0,2,2,0,2,2,1,1,1,0,0,0.00005,294,0.000021,0,21888
3315838691,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21889
3317649726,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21890
3324431865,,,0,2,2,0,2,2,1,1,1,0,0,0.000038,294,0.000021,0,21891
3329357218,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21892
332976731,,,0,2,2,0,4,4,1,1,1,0,0,0.000051,294,0.000021,0,21893
3330275817,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21894
3331619763,,,0,2,2,0,2,2,1,1,1,0,0,0.000049,294,0.000021,0,21895
333898159,,,0,5,5,0,5,5,1,1,1,0,0,0.000069,294,0.000021,0,21896
3340901578,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21897
3354937247,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21898
336093062,,,0,2,2,0,2,2,1,1,1,0,0,0.000042,294,0.000021,0,21899
336165602,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21900
336594407,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21901
337081427,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21902
3374008313,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21903
3374237578,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21904
337738582,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21905
3380720463,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21906
3384461507,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21907
3392053474,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21908
3393459063,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21909
3395917360,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21910
33971160,,,0,2,2,0,2,2,1,1,1,0,0,0.000051,294,0.000021,0,21911
3397165011,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21912
3398396909,,,0,2,2,0,2,2,1,1,1,0,0,0.000051,294,0.000021,0,21913
3402615941,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21914
3409603294,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21915
3410514065,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21916
34250692,,,0,1,1,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,21917
3438988882,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21918
344960770,,,0,2,2,0,2,2,1,1,1,0,0,0.000047,294,0.000021,0,21919
3471191415,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21920
348928177,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21921
3495071595,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21922
3496708639,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21923
3523381997,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21924
35254776,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21925
3531213075,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21926
353913097,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21927
35492389,,,0,2,2,0,2,2,1,1,1,0,0,0.000062,294,0.000021,0,21928
35724715,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21929
359062775,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21930
36076887,,,0,2,2,0,2,2,1,1,1,0,0,0.000064,294,0.000021,0,21931
364528854,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21932
365519943,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21933
36656798,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21934
366654193,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21935
3677449397,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21936
368377059,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21937
368893109,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21938
3699247293,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21939
371265642,,,0,1,1,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,21940
371313487,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21941
373339680,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21942
3740232983,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21943
377561695,,,0,1,1,0,4,4,1,1,1,0,0,0.000037,294,0.000021,0,21944
3780399814,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21945
38018642,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21946
3806360895,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21947
38128220,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21948
3833855775,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21949
385718354,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21950
38712336,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21951
387157155,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21952
387277105,,,0,2,2,0,2,2,1,1,1,0,0,0.000051,294,0.000021,0,21953
387338595,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21954
389687896,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21955
390305595,,,0,2,2,0,2,2,1,1,1,0,0,0.000057,294,0.000021,0,21956
3911860414,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21957
39130740,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21958
39218670,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21959
393483767,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21960
39516239,,,0,2,2,0,2,2,1,1,1,0,0,0.000051,294,0.000021,0,21961
3958234827,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21962
399302402,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21963
399879212,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21964
4004961280,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21965
400521369,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21966
40221231,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21967
40223809,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21968
4025437396,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21969
403606261,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21970
406837572,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21971
407257951,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21972
4075333451,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21973
4076305113,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21974
4076800763,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21975
409318137,,,0,2,2,0,6,6,1,1,1,0,0,0.000038,294,0.000021,0,21976
4106041822,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21977
4179659661,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21978
4195448793,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21979
4204001614,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21980
4245035974,,,0,2,2,0,2,2,1,1,1,0,0,0.000051,294,0.000021,0,21981
425221107,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21982
42614052,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21983
430544412,,,0,2,2,0,2,2,1,1,1,0,0,0.000047,294,0.000021,0,21984
4309488682,,,0,2,2,0,2,2,1,1,1,0,0,0.000038,294,0.000021,0,21985
43210493,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21986
433439668,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21987
4341468923,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21988
436532622,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21989
4406758233,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21990
441081208,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21991
44133016,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21992
4418379622,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21993
44846128,,,0,1,1,0,2,2,1,1,1,0,0,0.000037,294,0.000021,0,21994
450175002,,,0,1,1,0,5,5,1,1,1,0,0,0.000037,294,0.000021,0,21995
450866752,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21996
453152583,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21997
45366602,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21998
4558984456,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,21999
45631573,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22000
456621804,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22001
46194996,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22002
464740864,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22003
46617730,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22004
466475605,,,0,2,2,0,3,3,1,1,1,0,0,0.000051,294,0.000021,0,22005
466915528,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22006
467850420,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22007
46904196,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22008
4697396220,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22009
471133413,,,0,2,2,0,2,2,1,1,1,0,0,0.000051,294,0.000021,0,22010
47124370,,,0,1,1,0,3,3,1,1,1,0,0,0.000037,294,0.000021,0,22011
47370892,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22012
47383655,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22013
4755691695,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22014
47665937,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22015
477027259,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22016
4796218588,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22017
4797111489,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22018
4797404428,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22019
48068940,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22020
4823445141,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22021
4825143190,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22022
4833169053,,,0,2,2,0,2,2,1,1,1,0,0,0.000055,294,0.000021,0,22023
484190995,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22024
4856303932,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22025
48679647,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22026
48685419,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22027
4874439987,,,0,1,1,0,1,1,1,1,1,0,0,0.000037,294,0.000021,0,22028
