Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
2285705570,,,0,2,2,0,3,3,1,1,1,0,0,0.029709,176,0.000118,0,341,0,0
2355628783,,,0,7,7,0,7,7,1,1,1,0,0,0.047539,176,0.000118,0,344,0,0
2389172415,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,345,0,0
2406535248,,,0,2,2,0,2,2,1,1,1,0,0,0.016462,176,0.000118,0,346,0,0
2423695730,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,347,0,0
2425599090,,,0,6,6,0,8,8,1,1,1,0,0,0.039973,176,0.000118,0,348,0,0
2452941261,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,349,0,0
249698502,,,0,2,2,0,2,2,1,1,1,0,0,0.009177,176,0.000118,0,350,0,0
2635598825,,,0,8,8,0,9,9,1,1,1,0,0,0.048857,176,0.000118,0,352,0,0
2746361571,,,0,7,7,0,11,11,1,1,1,0,0,0.046522,176,0.000118,0,354,0,0
2773112420,,,0,2,2,0,2,2,1,1,1,0,0,0.029709,176,0.000118,0,355,0,0
2817931146,,,0,18,18,0,22,22,1,1,1,0,0,0.105668,176,0.000118,0,359,0,0
2841511613,,,0,5,5,0,5,5,1,1,1,0,0,0.041368,176,0.000118,0,360,0,0
2886760553,,,0,4,4,0,5,5,1,1,1,0,0,0.022898,176,0.000118,0,361,0,0
290726218,,,0,12,12,0,16,16,1,1,1,0,0,0.055784,176,0.000118,0,364,0,0
2929488983,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,365,0,0
2966118263,,,0,2,2,0,2,2,1,1,1,0,0,0.029709,176,0.000118,0,366,0,0
2969616615,,,0,3,3,0,3,3,1,1,1,0,0,0.039405,176,0.000118,0,367,0,0
2997491712,,,0,8,8,0,8,8,1,1,1,0,0,0.04864,176,0.000118,0,370,0,0
309712179,,,0,9,9,0,13,13,1,1,1,0,0,0.075303,176,0.000118,0,371,0,0
3161359328,,,0,4,4,0,4,4,1,1,1,0,0,0.040873,176,0.000118,0,372,0,0
3341138776,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,373,0,0
3376139050,,,0,2,2,0,2,2,1,1,1,0,0,0.031661,176,0.000118,0,374,0,0
34053839,,,0,6,6,0,7,7,1,1,1,0,0,0.039514,176,0.000118,0,375,0,0
340541943,,,0,3,3,0,4,4,1,1,1,0,0,0.033112,176,0.000118,0,376,0,0
3653666482,,,0,3,3,0,3,3,1,1,1,0,0,0.018485,176,0.000118,0,377,0,0
3781767675,,,0,3,3,0,5,5,1,1,1,0,0,0.032779,176,0.000118,0,378,0,0
382248824,,,0,8,8,0,10,10,1,1,1,0,0,0.073448,176,0.000118,0,379,0,0
393397302,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,380,0,0
3970662381,,,0,8,8,0,9,9,1,1,1,0,0,0.079698,176,0.000118,0,381,0,0
411815636,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,382,0,0
4122117983,,,0,9,9,0,10,10,1,1,1,0,0,0.057808,176,0.000118,0,383,0,0
