Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
1105397168419033088,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5696,0,0
110728224,,,0,3,3,0,4,4,1,1,1,0,0,0.000029,163,0.000036,0,5697,0,0
110768750,,,0,5,5,0,6,6,1,1,1,0,0,0.000327,163,0.000036,0,5698,0,0
113307787,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5699,0,0
1135883199740096512,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5700,0,0
1136988148448276480,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5701,0,0
1141078874744336385,,,0,5,5,0,7,7,1,1,1,0,0,0.000015,163,0.000036,0,5702,0,0
1152255280811597824,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5703,0,0
1156317928310104066,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5704,0,0
1157378706,,,0,4,4,0,4,4,1,1,1,0,0,0.000008,163,0.000036,0,5705,0,0
116168482,,,0,8,8,0,10,10,1,1,1,0,0,0.000024,163,0.000036,0,5706,0,0
1169453960,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5707,0,0
1172019411374489600,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5708,0,0
1197498108395114496,,,0,11,11,0,18,18,1,1,1,0,0,0.000334,163,0.000036,0,5709,0,0
120407178,,,0,3,3,0,4,4,1,1,1,0,0,0.000008,163,0.000036,0,5710,0,0
1206346994853306368,,,0,3,3,0,3,3,1,1,1,0,0,0.000005,163,0.000036,0,5711,0,0
1213274423064547329,,,0,11,11,0,13,13,1,1,1,0,0,0.00005,163,0.000036,0,5713,0,0
1214936644077457413,,,0,4,4,0,8,8,1,1,1,0,0,0.000019,163,0.000036,0,5714,0,0
1215033669687152641,,,0,12,12,0,12,12,1,1,1,0,0,0.000066,163,0.000036,0,5715,0,0
1225084740522455041,,,0,13,13,0,16,16,1,1,1,0,0,0.000038,163,0.000036,0,5716,0,0
1225091145526628353,,,0,3,3,0,3,3,1,1,1,0,0,0.000007,163,0.000036,0,5717,0,0
1227197970652770309,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5718,0,0
1230773914952814592,,,0,2,2,0,2,2,1,1,1,0,0,0.000001,163,0.000036,0,5719,0,0
1232429457736130563,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5720,0,0
1235864438508380160,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5721,0,0
1236632507333988353,,,0,2,2,0,5,5,1,1,1,0,0,0.000001,163,0.000036,0,5722,0,0
1238546580220915720,,,0,6,6,0,6,6,1,1,1,0,0,0.000011,163,0.000036,0,5723,0,0
1239258629716484097,,,0,3,3,0,3,3,1,1,1,0,0,0.00001,163,0.000036,0,5724,0,0
1241397652014710795,,,0,8,8,0,12,12,1,1,1,0,0,0.00002,163,0.000036,0,5725,0,0
1241435432220532742,,,0,7,7,0,8,8,1,1,1,0,0,0.000016,163,0.000036,0,5726,0,0
1245599014726160384,,,0,2,2,0,2,2,1,1,1,0,0,0.000017,163,0.000036,0,5727,0,0
1254480760196739072,,,0,2,2,0,2,2,1,1,1,0,0,0.000003,163,0.000036,0,5728,0,0
1257763430,,,0,6,6,0,6,6,1,1,1,0,0,0.000002,163,0.000036,0,5731,0,0
1259217387326287872,,,0,3,3,0,4,4,1,1,1,0,0,0.000011,163,0.000036,0,5732,0,0
1260682949663641600,,,0,2,2,0,2,2,1,1,1,0,0,0.000012,163,0.000036,0,5733,0,0
1263393503956078592,,,0,6,6,0,8,8,1,1,1,0,0,0.00001,163,0.000036,0,5734,0,0
1264854532443561984,,,0,8,8,0,8,8,1,1,1,0,0,0.000003,163,0.000036,0,5736,0,0
1265514300,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5737,0,0
1266775765582036995,,,0,3,3,0,3,3,1,1,1,0,0,0.000012,163,0.000036,0,5738,0,0
1267405758431461382,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5739,0,0
1275318930131779585,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5740,0,0
1287375862749433858,,,0,6,6,0,10,10,1,1,1,0,0,0.000031,163,0.000036,0,5741,0,0
1302290328330924042,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5742,0,0
1302827165004845057,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5743,0,0
1315020589086781442,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5744,0,0
1323672962432704513,,,0,7,7,0,7,7,1,1,1,0,0,0.000016,163,0.000036,0,5745,0,0
1327576380293394432,,,0,2,2,0,2,2,1,1,1,0,0,0.000007,163,0.000036,0,5746,0,0
1336036432570441729,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5747,0,0
133675428,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5748,0,0
1337762465870983168,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5749,0,0
1346203931358228480,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5750,0,0
1360077878004748291,,,0,3,3,0,5,5,1,1,1,0,0,0.00001,163,0.000036,0,5751,0,0
1368030368,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5752,0,0
1371189077458964485,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5753,0,0
1371493934573174786,,,0,2,2,0,2,2,1,1,1,0,0,0.000006,163,0.000036,0,5754,0,0
1374300871,,,0,12,12,0,19,19,1,1,1,0,0,0.000032,163,0.000036,0,5755,0,0
1375950299706298371,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5756,0,0
1378013436,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5757,0,0
