Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
1355573380100063235,,,0,2,2,0,2,2,1,1,1,0,0,0.029628,48,0.00008,0,1742,0,0
1355575024414056452,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1743,0,0
1356898036971143168,,,0,2,2,0,2,2,1,1,1,0,0,0.0296,48,0.00008,0,1745,0,0
1357735865544507393,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1746,0,0
135966192,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1747,0,0
1359916962084761604,,,0,2,2,0,2,2,1,1,1,0,0,0.029901,48,0.00008,0,1748,0,0
1361802228185657345,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1749,0,0
1362674572068323329,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1750,0,0
1363403313132232705,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1751,0,0
1365373098523000835,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1752,0,0
136585186,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1753,0,0
1366788718993022988,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1754,0,0
1367988781,,,0,2,2,0,2,2,1,1,1,0,0,0.030541,48,0.00008,0,1755,0,0
1370641074524405761,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1756,0,0
1371189077458964485,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1757,0,0
1371859456452071424,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1758,0,0
1371909329360683011,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1759,0,0
1372629556738265096,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1760,0,0
1372665956997169156,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1761,0,0
1372938150402797576,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1762,0,0
1374684919889289217,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1763,0,0
1374710918429487115,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1764,0,0
1375906402993111051,,,0,1,1,0,2,2,1,1,1,0,0,0.029574,48,0.00008,0,1765,0,0
1375914394484420616,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1766,0,0
1377025855566848005,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1767,0,0
1377883935561093120,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1768,0,0
1377949394381762561,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1769,0,0
1378402441826344972,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1770,0,0
1378975967046144002,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1771,0,0
1380831947778355200,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1772,0,0
1380859622626623489,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1773,0,0
1380977303275065356,,,0,2,2,0,2,2,1,1,1,0,0,0.030541,48,0.00008,0,1774,0,0
1381211723349233665,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1775,0,0
1382993983882805250,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1776,0,0
1384164482998362123,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1777,0,0
